date,timestamp,pvPower,pv1Power,pv2Power,generationPower,feedinPower,gridConsumptionPower,loadsPower,meterPower,invTemperation,ambientTemperation,SoC,batChargePower,batDischargePower
2025-12-04,2025-12-04 15:07:44 PKT+0500,1.562,1.562,0.0,1.5,1.5,0.0,0.0,0.0,28.0,35.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:12:44 PKT+0500,1.615,1.615,0.0,1.572,1.572,0.0,0.0,0.0,28.0,35.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:17:44 PKT+0500,1.506,1.506,0.0,1.429,1.429,0.0,0.0,0.0,28.0,35.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:22:44 PKT+0500,1.309,1.309,0.0,1.264,1.264,0.0,0.0,0.0,28.0,35.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:27:44 PKT+0500,0.848,0.848,0.0,0.805,0.805,0.0,0.0,0.0,28.0,35.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:32:44 PKT+0500,0.199,0.199,0.0,0.165,0.165,0.0,0.0,0.0,27.0,35.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:37:44 PKT+0500,0.197,0.197,0.0,0.129,0.129,0.0,0.0,0.0,26.0,34.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:42:44 PKT+0500,0.196,0.196,0.0,0.155,0.155,0.0,0.0,0.0,26.0,34.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:46:15 PKT+0500,0.532,0.532,0.0,0.484,0.484,0.0,0.0,0.0,26.0,34.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:51:15 PKT+0500,0.345,0.345,0.0,0.296,0.296,0.0,0.0,0.0,25.0,34.0,0.0,0.0,0.0
2025-12-04,2025-12-04 15:56:15 PKT+0500,0.354,0.354,0.0,0.328,0.328,0.0,0.0,0.0,25.0,34.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:01:15 PKT+0500,0.291,0.291,0.0,0.246,0.246,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:06:15 PKT+0500,0.28,0.28,0.0,0.263,0.263,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:11:15 PKT+0500,0.239,0.239,0.0,0.231,0.231,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:16:15 PKT+0500,0.223,0.223,0.0,0.203,0.203,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:21:15 PKT+0500,0.249,0.249,0.0,0.223,0.223,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:26:15 PKT+0500,0.146,0.146,0.0,0.11,0.11,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:31:15 PKT+0500,0.15,0.15,0.0,0.088,0.088,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:36:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:41:15 PKT+0500,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:46:15 PKT+0500,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:51:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 16:56:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:01:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:06:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:11:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:16:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:21:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:26:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:31:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:36:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:41:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:46:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:51:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 17:56:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:01:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:06:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:11:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:16:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:21:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:26:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:31:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:36:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:41:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:46:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:51:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 18:56:15 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:01:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:06:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:11:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:16:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:21:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:26:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:31:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:36:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:41:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:46:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:51:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 19:56:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:01:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:06:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:11:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:16:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:21:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:26:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:31:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:36:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:41:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:46:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:51:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 20:56:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:01:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:06:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:11:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:16:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:21:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:26:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:31:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:36:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:41:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:46:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:51:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 21:56:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:01:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:06:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:11:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:16:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:21:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:26:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:31:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:36:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:41:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:46:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:51:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 22:56:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:01:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:06:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:11:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:16:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:21:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:26:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:31:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:36:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:41:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:46:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:51:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-04,2025-12-04 23:56:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:01:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:06:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:11:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:16:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:21:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:26:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:31:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:36:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:41:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:46:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:51:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 00:56:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:01:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:06:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:11:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:16:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:21:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:26:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:31:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:36:16 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:41:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:46:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:51:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 01:56:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:01:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:06:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:11:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:16:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:21:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:26:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:31:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:36:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:41:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:46:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:51:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 02:56:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:01:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:06:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:11:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:16:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:21:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:26:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:31:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:36:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:41:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:46:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:51:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 03:56:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:01:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:06:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:11:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:16:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:21:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:26:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:31:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:36:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:41:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:46:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:51:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 04:56:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:01:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:06:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:11:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:16:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:21:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:26:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:31:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:36:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
2025-12-05,2025-12-05 05:41:17 PKT+0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0
